Anime ID,Title,Producers,Streaming Platform,Genre,Type,Studio,Source,A/R Ratings
105630,Provide step everybody,"Kodansha, Kadokawa",TubiDisney+,FantasyAdventureComedy,Special,J.C.Staff,Visual Novel,G
105641,Whether want,"TV Tokyo, Kodansha",FunimationHulu,Mystery,Special,Madhouse,Manga,PG-13
105739,How successful,"Aniplex, TV Tokyo",Apple TV+,SupernaturalFantasyMystery,OVA,Ufotable,Webtoon,PG-13
105768,Under key,"Shueisha, Kodansha",Disney+Crunchyroll,ComedyDramaSlice of Life,TV,Bones,Manga,R
105815,These mind,"Shueisha, Aniplex",CrunchyrollHBO MaxNetflix,Horror,TV,J.C.Staff,Manga,PG-13
105935,Watch cold,"TV Tokyo, Kadokawa",HBO MaxTubi,FantasySlice of Life,Special,J.C.Staff,Light Novel,PG-13
105973,Support since some,"Kodansha, Bandai Namco",VRV,AdventureHorrorSlice of Life,TV,J.C.Staff,Light Novel,G
106064,Begin over explain,"Kadokawa, Bandai Namco",Amazon PrimeVRV,FantasyActionComedy,OVA,Madhouse,Webtoon,G
106168,Deal popular,"TV Tokyo, Kodansha",Tubi,DramaRomance,OVA,Bones,Webtoon,R
106233,Five break,Kodansha,HuluCrunchyroll,HorrorRomanceDrama,ONA,Toei Animation,Manga,G
106236,Then degree,"TV Tokyo, Bandai Namco",CrunchyrollAmazon Prime,Sci-Fi,ONA,J.C.Staff,Visual Novel,PG
106655,Two name figure go,Shueisha,FunimationHBO Max,Horror,OVA,Kyoto Animation,Light Novel,PG
106666,Beyond establish positive live,"Bandai Namco, Aniplex",YouTube PremiumNetflixFunimation,AdventureMystery,Special,Madhouse,Original,PG-13
106672,Five late physical,Kodansha,VRVFunimation,DramaComedySlice of Life,TV,A-1 Pictures,Light Novel,PG-13
106815,Poor prove music,Aniplex,VRVHBO MaxFunimation,Sci-Fi,Special,MAPPA,Game,R
106833,Factor wonder company,"Shueisha, Bandai Namco",Crunchyroll,Action,Special,J.C.Staff,Manga,PG
106847,Quality speech,"Bandai Namco, TV Tokyo",HBO MaxHulu,Sci-Fi,Special,Madhouse,Game,PG-13
106891,Although lawyer item,Aniplex,Amazon Prime,SupernaturalHorrorMystery,Special,Ufotable,Game,G
106999,Baby alone,"Aniplex, Kodansha",Disney+HuluCrunchyroll,Slice of Life,TV,Ufotable,Manga,PG
107000,Guy through entire,Aniplex,FunimationHuluTubi,AdventureHorror,Special,MAPPA,Webtoon,G
107029,Part stuff per,Kodansha,Hulu,DramaSupernaturalSci-Fi,TV,Madhouse,Game,G
107031,Air hear,"Shueisha, TV Tokyo",Apple TV+HBO MaxCrunchyroll,Adventure,TV,Bones,Manga,G
107065,Suddenly listen read,TV Tokyo,VRV,Romance,TV,Sunrise,Light Novel,PG-13
107066,Why federal people,Shueisha,YouTube Premium,ActionSci-FiDrama,Special,Toei Animation,Webtoon,R
107107,Must consumer a,Kadokawa,Apple TV+FunimationDisney+,Adventure,TV,J.C.Staff,Manga,PG
107258,His can skill beyond,Kodansha,Disney+Tubi,Sci-Fi,OVA,Sunrise,Manga,PG
107289,Well team national,Kadokawa,Hulu,RomanceComedy,OVA,Toei Animation,Original,R
107360,Speech space leave,"Kodansha, TV Tokyo",CrunchyrollFunimationTubi,Slice of Life,OVA,Wit Studio,Original,G
107372,Return name,"Aniplex, Kodansha",Disney+Tubi,FantasyHorrorRomance,TV,Sunrise,Manga,PG-13
107380,Almost base debate,Aniplex,NetflixHuluTubi,SupernaturalFantasyAction,ONA,Sunrise,Game,R
107439,Case material worry,"Kadokawa, Aniplex",Amazon Prime,FantasyAction,ONA,Kyoto Animation,Manga,PG-13
107550,Sense well,"Kodansha, Bandai Namco",Tubi,Sci-Fi,OVA,Kyoto Animation,Webtoon,G
107644,Suffer control go,"Aniplex, Kodansha",Disney+,Adventure,TV,Ufotable,Game,R
107651,South front,Bandai Namco,Hulu,HorrorFantasySupernatural,OVA,A-1 Pictures,Manga,PG-13
107715,Avoid sure wind,Bandai Namco,Apple TV+,ActionSci-Fi,TV,MAPPA,Original,PG-13
107861,Remain firm,"Kodansha, Aniplex",NetflixVRV,ActionSupernatural,Special,Sunrise,Manga,PG
107908,Different itself behavior,"Kadokawa, Bandai Namco",Netflix,AdventureDrama,OVA,Ufotable,Original,PG
108082,Hand matter election,Aniplex,HBO MaxTubiAmazon Prime,Supernatural,Special,J.C.Staff,Original,R
108136,Condition both office,"Shueisha, TV Tokyo",NetflixYouTube Premium,Sci-FiComedyAdventure,ONA,J.C.Staff,Manga,PG-13
108181,Nature energy movement,Kadokawa,Apple TV+FunimationAmazon Prime,ActionSci-Fi,Special,Madhouse,Original,G
108329,Pass religious,"Kadokawa, Aniplex",Apple TV+Disney+VRV,Fantasy,Special,Kyoto Animation,Manga,G
108338,Another political arm,"Kodansha, TV Tokyo",TubiCrunchyrollYouTube Premium,SupernaturalDramaRomance,OVA,Toei Animation,Original,PG-13
108349,Voice seek whose,Aniplex,CrunchyrollHuluYouTube Premium,FantasySupernatural,ONA,Kyoto Animation,Light Novel,G
108355,Level may major,"TV Tokyo, Bandai Namco",Funimation,Mystery,OVA,A-1 Pictures,Manga,PG-13
108443,Price although,Kodansha,Hulu,SupernaturalRomance,Special,Ufotable,Manga,PG-13
108523,Plant hold,"Shueisha, Bandai Namco",CrunchyrollVRVApple TV+,SupernaturalMystery,ONA,A-1 Pictures,Original,R
108543,Moment way message majority,"Kodansha, TV Tokyo",HBO MaxFunimation,AdventureHorror,TV,Sunrise,Webtoon,G
108560,Because partner,Kadokawa,HuluAmazon PrimeHBO Max,Fantasy,ONA,A-1 Pictures,Manga,G
108633,Station rule administration these,"Kadokawa, Kodansha",CrunchyrollYouTube Premium,DramaMystery,Special,J.C.Staff,Visual Novel,PG
108736,Step listen concern,Bandai Namco,YouTube PremiumVRV,Mystery,TV,Bones,Visual Novel,PG-13
108805,Result sing glass,Shueisha,YouTube PremiumHBO MaxHulu,Drama,OVA,Madhouse,Visual Novel,PG
108852,Book when,TV Tokyo,HuluApple TV+VRV,MysterySlice of Life,OVA,Toei Animation,Original,G
108908,It during,"Bandai Namco, Kodansha",YouTube PremiumVRV,DramaSci-Fi,ONA,Sunrise,Visual Novel,G
108916,Like dream,"Shueisha, Bandai Namco",HBO MaxTubi,HorrorSci-FiAdventure,Special,Kyoto Animation,Visual Novel,R
108924,Test if campaign,Kodansha,Crunchyroll,FantasySci-FiMystery,OVA,A-1 Pictures,Game,PG-13
108943,Place rise,"Kodansha, Shueisha",Netflix,AdventureRomance,TV,Sunrise,Manga,R
108961,Item call,"Kadokawa, Bandai Namco",TubiHulu,Mystery,Special,Kyoto Animation,Light Novel,PG-13
109081,Dream south,Shueisha,FunimationHulu,Mystery,OVA,Toei Animation,Webtoon,R
109096,Benefit young population campaign,"Shueisha, Bandai Namco",Apple TV+Disney+,Slice of LifeDramaFantasy,ONA,Kyoto Animation,Game,G
109147,Reach strong attorney,Bandai Namco,Disney+CrunchyrollApple TV+,SupernaturalRomance,OVA,Toei Animation,Webtoon,R
109166,Pick attorney place,Kodansha,Disney+Apple TV+Hulu,ComedyRomance,Special,MAPPA,Light Novel,PG
109167,Season usually above,Aniplex,NetflixVRVDisney+,Sci-FiSlice of Life,Special,Kyoto Animation,Light Novel,PG
109221,Statement teach,Shueisha,Apple TV+TubiVRV,Comedy,ONA,Madhouse,Light Novel,R
109297,Well impact same,TV Tokyo,FunimationVRVAmazon Prime,Slice of LifeAdventureFantasy,TV,Bones,Light Novel,G
109316,Center return notice allow,"Kodansha, TV Tokyo",Crunchyroll,Sci-FiComedy,OVA,MAPPA,Original,PG-13
109320,State attorney send,Aniplex,Disney+Amazon Prime,Sci-FiHorrorAdventure,TV,Bones,Visual Novel,G
109381,Better he they,Shueisha,Funimation,RomanceAction,TV,Kyoto Animation,Manga,PG-13
109400,Talk different full,Aniplex,Crunchyroll,RomanceFantasyAction,TV,Sunrise,Webtoon,G
109409,Walk nation,TV Tokyo,Disney+,Romance,Special,Toei Animation,Game,G
109461,Indeed arm include,"Bandai Namco, Kodansha",YouTube Premium,Horror,ONA,A-1 Pictures,Webtoon,G
109525,Significant either road,"TV Tokyo, Kadokawa",Amazon PrimeFunimationVRV,Slice of LifeMystery,ONA,Ufotable,Visual Novel,G
109542,Training north ready,"Shueisha, Kodansha",TubiAmazon PrimeCrunchyroll,MysteryAdventure,Special,Madhouse,Original,PG
109548,Size then reduce carry,TV Tokyo,NetflixCrunchyroll,ComedyAdventure,OVA,J.C.Staff,Light Novel,G
109582,Police bar mouth,"Kodansha, Bandai Namco",HuluFunimationVRV,AdventureHorrorSlice of Life,OVA,Bones,Manga,PG
109694,World lose window force,Kadokawa,VRVFunimation,Slice of LifeMystery,ONA,J.C.Staff,Game,R
109788,Mean energy poor,"Kodansha, TV Tokyo",HuluTubi,Action,ONA,Wit Studio,Game,G
109803,Agency pretty,Aniplex,FunimationApple TV+Amazon Prime,Romance,Special,MAPPA,Manga,PG
109826,Trip box,"TV Tokyo, Kadokawa",Hulu,SupernaturalSci-Fi,TV,A-1 Pictures,Game,R
109874,Certainly room,"Bandai Namco, Aniplex",VRV,MysteryDramaAdventure,OVA,Toei Animation,Visual Novel,PG-13
109994,Within room,Kadokawa,HuluCrunchyrollFunimation,Slice of Life,OVA,J.C.Staff,Webtoon,PG
110060,His enter,"Aniplex, TV Tokyo",HBO Max,MysteryRomance,OVA,J.C.Staff,Visual Novel,R
110066,Chair those,"Shueisha, TV Tokyo",Amazon Prime,Supernatural,OVA,Madhouse,Webtoon,PG
110081,Force guy dinner,TV Tokyo,FunimationHBO MaxApple TV+,FantasyActionHorror,Special,Kyoto Animation,Light Novel,G
110097,Third time,Kodansha,Apple TV+HBO MaxVRV,SupernaturalSci-Fi,Special,Sunrise,Webtoon,PG-13
110231,Major commercial well,Aniplex,HBO Max,Slice of LifeAdventure,Special,J.C.Staff,Webtoon,PG-13
110262,Claim to,"Bandai Namco, Shueisha",FunimationCrunchyrollApple TV+,Comedy,TV,MAPPA,Manga,PG-13
110350,Throw these former,Kadokawa,NetflixHBO MaxCrunchyroll,Mystery,OVA,Kyoto Animation,Manga,R
110547,Cell born goal,"TV Tokyo, Shueisha",Crunchyroll,Slice of Life,Special,Madhouse,Webtoon,G
110724,Cell today onto,Aniplex,Disney+CrunchyrollHulu,Adventure,Special,Ufotable,Manga,PG
110747,By cut north,"Bandai Namco, TV Tokyo",Disney+,DramaComedy,Special,J.C.Staff,Visual Novel,PG-13
110829,Miss down nature,"Shueisha, TV Tokyo",Hulu,Romance,Special,Toei Animation,Original,G
110922,Every natural all any,Kadokawa,Apple TV+,HorrorAction,TV,Wit Studio,Visual Novel,PG
110958,Field response,"Bandai Namco, TV Tokyo",VRV,DramaSupernatural,ONA,Wit Studio,Original,G
110959,Himself executive lead,Kodansha,HuluApple TV+Netflix,SupernaturalSci-FiAdventure,Special,Toei Animation,Manga,PG-13
111039,Station once,"Shueisha, Kadokawa",VRV,Horror,Special,Sunrise,Webtoon,R
111145,Party mention,Aniplex,YouTube PremiumDisney+,Romance,ONA,Sunrise,Game,R
111235,Every fire if,Bandai Namco,Crunchyroll,RomanceFantasy,TV,Kyoto Animation,Light Novel,R
111322,Bit town,"Kadokawa, Aniplex",Amazon PrimeNetflix,ComedyAdventure,OVA,Madhouse,Light Novel,R
111407,May economy,"Bandai Namco, Kadokawa",YouTube PremiumDisney+,Sci-FiComedyAdventure,TV,Madhouse,Original,PG
111454,Thank behind make,"Kadokawa, Shueisha",NetflixHBO MaxAmazon Prime,Sci-FiMysteryHorror,Special,Ufotable,Visual Novel,PG
111476,Most maybe upon,Bandai Namco,FunimationDisney+,DramaAdventureSupernatural,ONA,Bones,Original,R
111480,Wife fight,"Shueisha, Kodansha",Crunchyroll,Slice of LifeActionMystery,TV,J.C.Staff,Game,R
111487,Natural suffer must,Kadokawa,Tubi,MysteryRomanceAction,OVA,Bones,Game,PG
111488,True method improve,"Aniplex, TV Tokyo",CrunchyrollHulu,AdventureMysterySupernatural,ONA,Ufotable,Visual Novel,PG
111492,Room year,Kadokawa,TubiFunimation,AdventureMystery,ONA,Ufotable,Manga,R
111521,Per wait success,"Kodansha, Aniplex",Apple TV+HBO MaxYouTube Premium,Slice of Life,Special,Madhouse,Webtoon,R
111610,Himself store,Aniplex,CrunchyrollHuluVRV,Slice of LifeAdventure,Special,A-1 Pictures,Original,R
111712,Economy yard,"Shueisha, Kadokawa",FunimationDisney+YouTube Premium,HorrorSci-FiSlice of Life,Special,Kyoto Animation,Webtoon,PG
111738,Number upon society,"Aniplex, Kadokawa",TubiHBO MaxDisney+,ComedyHorrorDrama,Special,Ufotable,Manga,R
111770,Project anything common,TV Tokyo,Amazon PrimeFunimation,ActionSlice of Life,TV,Toei Animation,Game,R
111827,Rest couple especially,"TV Tokyo, Aniplex",Apple TV+HuluFunimation,DramaRomance,Special,MAPPA,Game,PG-13
111870,Great laugh across,Shueisha,Amazon PrimeVRV,Fantasy,Special,A-1 Pictures,Visual Novel,PG-13
111901,Like easy feeling,Bandai Namco,Amazon PrimeFunimation,AdventureAction,Special,Madhouse,Visual Novel,PG-13
111904,Cell out,Shueisha,Disney+,RomanceActionComedy,Special,Sunrise,Game,PG
112006,Director interesting network easy,"Kodansha, TV Tokyo",HBO Max,Slice of LifeSci-Fi,TV,Madhouse,Manga,PG-13
112123,President growth see,"Kodansha, Kadokawa",YouTube PremiumDisney+,ComedyRomance,Special,Kyoto Animation,Game,G
112135,Respond common now,"Kodansha, Bandai Namco",TubiVRV,Sci-FiHorror,TV,Wit Studio,Game,PG
112169,Military perform soon,"Aniplex, Bandai Namco",HBO MaxApple TV+Netflix,Slice of Life,TV,Wit Studio,Light Novel,G
112321,Back opportunity surface,"Bandai Namco, Kadokawa",Crunchyroll,Horror,TV,Sunrise,Visual Novel,G
112361,Create success tree,Shueisha,VRVCrunchyrollYouTube Premium,ActionDramaSupernatural,OVA,Bones,Visual Novel,G
112452,Black effect above official,Kadokawa,NetflixApple TV+Hulu,Fantasy,OVA,Toei Animation,Game,R
112505,Certain item,"TV Tokyo, Bandai Namco",FunimationDisney+Apple TV+,Adventure,ONA,Ufotable,Webtoon,PG
112537,Statement capital discuss,"Kadokawa, Aniplex",Amazon Prime,Slice of LifeSupernaturalMystery,Special,Madhouse,Original,G
112568,Couple hard,Kodansha,Funimation,AdventureMysterySci-Fi,Special,J.C.Staff,Webtoon,G
112595,Television during result,"Aniplex, Kodansha",Crunchyroll,Romance,OVA,Toei Animation,Visual Novel,PG-13
112621,Community set authority,Aniplex,YouTube PremiumHBO MaxApple TV+,ComedySupernaturalSlice of Life,OVA,Toei Animation,Game,PG-13
112648,Road rise current,Bandai Namco,HuluTubi,FantasySupernatural,Special,Wit Studio,Manga,PG
112661,Down rich,Kodansha,Funimation,Adventure,OVA,Sunrise,Original,PG
112766,Green health,Kodansha,NetflixCrunchyrollAmazon Prime,RomanceSupernaturalFantasy,Special,Wit Studio,Visual Novel,PG
112790,Seven record evidence,Kodansha,FunimationTubi,Comedy,ONA,Kyoto Animation,Manga,R
112806,Nothing catch,Kodansha,Apple TV+,ActionFantasyComedy,ONA,Bones,Light Novel,R
112846,Medical southern,TV Tokyo,Amazon PrimeTubiHulu,Slice of LifeAdventureHorror,OVA,Ufotable,Game,G
112899,Design institution draw what,"Kodansha, Aniplex",YouTube PremiumTubiApple TV+,HorrorComedy,TV,J.C.Staff,Light Novel,PG-13
112956,Material society,"TV Tokyo, Kodansha",YouTube PremiumTubiFunimation,Action,ONA,Madhouse,Manga,G
112975,Approach machine product,Kadokawa,TubiYouTube Premium,Mystery,Special,Toei Animation,Manga,R
112986,Job culture article,"Shueisha, Aniplex",Apple TV+,AdventureFantasySupernatural,ONA,Bones,Manga,R
113009,Indeed minute star,"TV Tokyo, Kadokawa",Disney+VRVTubi,ComedyFantasyAction,ONA,Toei Animation,Game,G
113086,Deep he feeling,"TV Tokyo, Kodansha",HuluFunimationAmazon Prime,SupernaturalHorrorMystery,OVA,Toei Animation,Original,PG
113143,List evening Republican,"Kodansha, Bandai Namco",HBO MaxYouTube Premium,Mystery,Special,Ufotable,Webtoon,R
113189,Health century,"Bandai Namco, TV Tokyo",Apple TV+VRV,MysteryRomanceSupernatural,TV,Sunrise,Manga,R
113288,Attack art begin goal,Aniplex,YouTube PremiumHulu,ActionAdventureSci-Fi,ONA,Bones,Light Novel,G
113295,Name message better boy,"Kadokawa, Bandai Namco",TubiCrunchyrollNetflix,RomanceSlice of LifeSci-Fi,OVA,Wit Studio,Original,R
113323,Mrs listen,"Kodansha, TV Tokyo",FunimationHulu,FantasyMystery,TV,Wit Studio,Original,R
113330,Total recent,"Shueisha, Kodansha",HuluVRVHBO Max,Slice of LifeSci-FiHorror,TV,Toei Animation,Visual Novel,G
113331,Leave follow director,Kadokawa,HuluNetflix,Comedy,TV,Wit Studio,Game,R
113417,Minute year indicate,"Kadokawa, TV Tokyo",FunimationDisney+Netflix,MysteryHorror,Special,Wit Studio,Original,PG
113486,Their bill usually perhaps,"TV Tokyo, Aniplex",Funimation,DramaRomance,TV,MAPPA,Light Novel,PG-13
113534,White why,Aniplex,Apple TV+Tubi,Action,OVA,Madhouse,Visual Novel,G
113554,Tough book day,Shueisha,Apple TV+Netflix,Sci-FiComedy,ONA,MAPPA,Manga,G
113653,Project down media,Kodansha,HBO Max,MysterySci-FiSupernatural,OVA,Madhouse,Original,R
113657,Our great,Kadokawa,VRVApple TV+Amazon Prime,ActionAdventureSlice of Life,TV,Wit Studio,Webtoon,PG
113661,Until now,"Bandai Namco, TV Tokyo",HBO Max,FantasyDramaAdventure,Special,Madhouse,Game,R
113690,Nature beat,"Kodansha, Shueisha",YouTube Premium,Slice of LifeMystery,ONA,Madhouse,Original,R
113698,I issue what,"Bandai Namco, Kodansha",Disney+Tubi,FantasyAdventure,ONA,Ufotable,Original,PG
113706,Land among,TV Tokyo,HuluTubi,MysterySupernatural,TV,Madhouse,Game,PG-13
113814,Amount whose among,Kadokawa,Amazon Prime,HorrorSupernaturalAction,OVA,MAPPA,Manga,PG-13
113825,Power talk president,"Kadokawa, Aniplex",Amazon PrimeVRV,ActionDramaFantasy,TV,Bones,Webtoon,PG
113887,Since technology,Bandai Namco,CrunchyrollAmazon PrimeYouTube Premium,Romance,TV,Bones,Visual Novel,R
114040,Perform follow enter,"TV Tokyo, Aniplex",Apple TV+Disney+Funimation,Comedy,OVA,MAPPA,Manga,PG-13
114097,Event too low large,TV Tokyo,NetflixVRVYouTube Premium,Slice of LifeSupernaturalRomance,Special,Toei Animation,Webtoon,R
114100,Room for respond,"Kadokawa, Shueisha",CrunchyrollDisney+Netflix,Slice of Life,ONA,Bones,Webtoon,PG-13
114110,Relationship fall,Aniplex,CrunchyrollDisney+,ActionMystery,ONA,Bones,Webtoon,G
114129,When amount politics,Shueisha,YouTube PremiumNetflix,Sci-Fi,ONA,A-1 Pictures,Visual Novel,R
114144,Too skin both,"Shueisha, Kadokawa",CrunchyrollHBO MaxFunimation,Slice of LifeAdventureRomance,ONA,A-1 Pictures,Webtoon,G
114193,Forward defense,"Bandai Namco, Aniplex",NetflixYouTube Premium,Supernatural,ONA,A-1 Pictures,Manga,PG
114260,Support own,"TV Tokyo, Kadokawa",NetflixHBO Max,MysteryComedySupernatural,TV,Wit Studio,Visual Novel,PG
114314,Boy prepare own,"Kadokawa, Shueisha",Apple TV+Hulu,Slice of Life,OVA,Ufotable,Game,PG
114345,Cover view,Shueisha,TubiFunimation,RomanceFantasy,TV,A-1 Pictures,Webtoon,G
114396,Wife beautiful,"TV Tokyo, Shueisha",HBO MaxVRVHulu,MysteryFantasy,TV,Wit Studio,Visual Novel,R
114441,Be whole,Kodansha,Apple TV+,Supernatural,Special,Sunrise,Game,PG-13
114734,Its section street computer,TV Tokyo,Amazon Prime,ComedyMysteryAction,OVA,Toei Animation,Webtoon,PG
114857,Hotel discussion very,"Kadokawa, Kodansha",YouTube PremiumAmazon PrimeApple TV+,Slice of LifeSupernatural,OVA,Ufotable,Webtoon,PG
114934,Weight candidate argue,"Aniplex, TV Tokyo",Amazon PrimeHBO MaxVRV,HorrorMystery,TV,Madhouse,Visual Novel,PG-13
115007,Wonder during agent,"Aniplex, Bandai Namco",TubiCrunchyroll,Drama,TV,J.C.Staff,Original,PG-13
115051,Drive fire,TV Tokyo,Amazon PrimeVRV,SupernaturalMysteryHorror,Special,Toei Animation,Game,G
115111,Lay position moment,TV Tokyo,CrunchyrollDisney+,Adventure,Special,J.C.Staff,Webtoon,G
115116,Hear radio,Shueisha,YouTube PremiumHBO Max,Drama,OVA,A-1 Pictures,Original,PG
115222,Compare significant baby,Kodansha,Crunchyroll,MysteryFantasyDrama,ONA,Wit Studio,Visual Novel,R
115276,According oil site,"Aniplex, Kodansha",Amazon PrimeTubiCrunchyroll,AdventureRomance,TV,Toei Animation,Visual Novel,PG-13
115281,Movement short,"TV Tokyo, Aniplex",Disney+Crunchyroll,MysteryDrama,ONA,MAPPA,Game,R
115348,Draw authority safe,TV Tokyo,Apple TV+,Adventure,Special,Bones,Game,G
115390,Fight manager cold,"Kadokawa, Kodansha",Funimation,HorrorSupernatural,Special,Sunrise,Original,PG
115509,Friend exactly my,Aniplex,VRVCrunchyroll,Drama,OVA,Kyoto Animation,Original,PG
115542,Society language worker,TV Tokyo,HBO MaxCrunchyrollDisney+,ActionDrama,ONA,Bones,Visual Novel,G
115560,Mother responsibility sell nice,TV Tokyo,Apple TV+Disney+Funimation,Sci-Fi,ONA,Toei Animation,Game,PG-13
115617,Television summer we around,Kodansha,VRVCrunchyrollAmazon Prime,Fantasy,Special,Sunrise,Original,PG
115619,Rather art,"Bandai Namco, TV Tokyo",VRV,ActionSupernaturalSlice of Life,Special,Wit Studio,Game,PG-13
115677,Card two one,"Bandai Namco, TV Tokyo",HBO MaxCrunchyrollFunimation,FantasyAdventureSci-Fi,TV,Toei Animation,Manga,G
115804,Heart inside might,"Kadokawa, Shueisha",FunimationDisney+,Slice of LifeAdventureDrama,OVA,Toei Animation,Manga,R
115825,Turn believe,"Aniplex, Kodansha",HuluFunimationVRV,Fantasy,TV,Sunrise,Original,PG-13
115895,Trouble forward,"Shueisha, Kadokawa",Apple TV+Disney+,HorrorAdventure,TV,MAPPA,Original,R
116122,Issue especially,Aniplex,FunimationCrunchyrollNetflix,RomanceComedyDrama,TV,Madhouse,Visual Novel,PG
116178,Consumer health result,"Kadokawa, Kodansha",FunimationHBO MaxCrunchyroll,Sci-FiComedy,TV,J.C.Staff,Original,PG
116213,Accept along,Kadokawa,CrunchyrollFunimationHBO Max,Supernatural,Special,J.C.Staff,Original,PG
116225,Ten fish beat,Kodansha,HBO MaxTubiHulu,Supernatural,OVA,Madhouse,Original,PG
116351,Its enough,Kodansha,Disney+YouTube Premium,RomanceSci-Fi,ONA,Sunrise,Original,R
116403,Yet it goal,"Kodansha, Bandai Namco",HuluHBO Max,Sci-Fi,Special,Toei Animation,Game,G
116462,Sea general,Shueisha,Apple TV+Amazon Prime,Sci-FiAction,OVA,Kyoto Animation,Game,G
116546,Voice support debate husband,"Kodansha, Bandai Namco",TubiApple TV+,ComedyFantasy,Special,Ufotable,Light Novel,R
116564,Want painting pressure,"Shueisha, TV Tokyo",Disney+YouTube PremiumCrunchyroll,DramaComedy,ONA,MAPPA,Original,PG
116585,Bill should admit,Shueisha,Disney+Netflix,HorrorMystery,Special,Toei Animation,Visual Novel,PG-13
116614,Stop chair store,Bandai Namco,HBO Max,Fantasy,ONA,Kyoto Animation,Visual Novel,PG-13
116699,Chance argue pick,Kodansha,HuluHBO Max,Fantasy,ONA,Wit Studio,Game,G
116769,Expect I,Shueisha,Apple TV+TubiCrunchyroll,AdventureRomance,OVA,MAPPA,Webtoon,R
116807,See science while,Kadokawa,HBO MaxAmazon PrimeTubi,Action,ONA,Toei Animation,Original,PG-13
116825,Join add ball loss,Shueisha,HBO Max,HorrorComedySupernatural,TV,J.C.Staff,Original,R
116842,Section indicate,Kodansha,TubiCrunchyrollHBO Max,Sci-Fi,ONA,Ufotable,Webtoon,PG-13
116860,Call drop sell,Kadokawa,Tubi,Slice of Life,Special,Bones,Manga,PG-13
116867,Campaign that coach,Kodansha,YouTube Premium,MysterySlice of Life,ONA,Kyoto Animation,Game,R
