Anime ID,Title,Members,Favorites,Airing_Start,Airing_End,Episodes,Duration,Broadcast_Day,Watch Hours,Countries Available,Awards Won,Dub Availability,User_Reviews,Score
88648,Impact television,831234,18663,24-12-2021,14-01-2022,3,60,Tuesday," 13,84,16,239 ",25,8,Yes,13749,9.040
88658,Statement state," 7,60,716 ",16866,30-10-2021,Still Airing,174,36,Wednesday," 5,15,49,566 ",4,7,No,6405,7.990
88661,Pass important," 6,43,440 ",46926,12-03-2024,01-10-2024,29,39,Sunday," 12,45,81,305 ",29,5,No,5858,9.620
88695,Address nature,6.26E+05,29989,24-12-2024,11-06-2016,48,70.63731497,Tuesday," 9,07,98,078 ",16,5,Partial,8968,2.640
88745,Conference day," 9,52,212 ",49396,27-06-2018,17-07-2019,55,52,Wednesday," 13,92,40,384 ",28,5,No,11478,9.740
88853,Yeah church individual only," 6,24,001 ",18708,09-06-2124,23-08-2024,33,29.72860275,Friday," 3,42,86,653 ",7,8,Yes,10851,5.814
88891,Against director," 8,35,896 ",1665,28-09-2062,18-02-2016,50,28.75710522,Monday," 4,47,17,971 ",9,4,No,7807,4.650
88964,Too because," 7,91,544 ",30715,08-03-2021,28-06-2021,16,43,Thursday," 9,12,34,053 ",16,7,Yes,5223,7.770
89006,Analysis order," 7,80,591 ",38654,25-06-1981,Still Airing,145,101.7118906,Friday," 10,45,97,905 ",18,8,No,8625,6.795
89097,Contain over people," 9,54,324 ",15751,03-01-2022,06-03-2023,61,44,Monday," 11,06,46,009 ",26,5,No,8213,9.870
89119,Imagine wrong," 7,73,973 ",46252,29-11-2022,21-03-2023,16,30,Wednesday," 6,51,45,156 ",14,7,Yes,6565,8.780
89250,Particularly everybody old,850961,17560,11-07-2023,08-08-2023,4,39,Saturday," 9,89,49,345 ",14,5,No,7565,9.040
89344,Manage myself," 7,95,627 ",18438,26-09-2015,19-03-2016,25,31,Thursday," 9,15,83,749 ",19,6,Partial,6346,8.650
89361,Better low," 8,70,813 ",39359,25-07-2015,17-10-2015,12,46,Friday," 1,47,27,803 ",8,5,Partial,8027,9.820
89374,None community," 8,95,674 ",44375,23-12-2019,16-08-2021,86,48,Friday," 9,47,88,070 ",16,7,Yes,6642,7.210
89408,Total power action," 7,16,135 ",3249,30-01-2023,05-06-2023,18,36,Monday," 13,48,88,290 ",26,6,No,7199,9.720
89485,Inside finally," 6,24,545 ",38943,13-04-2015,11-05-2015,4,46,Monday," 14,31,38,910 ",21,8,No,10648,8.890
89553,Law wonder never clearly," 7,88,068 ",44670,20-02-2017,09-07-2018,72,59,Tuesday," 14,66,37,077 ",29,8,Yes,9607,8.380
89555,Drug machine," 7,70,184 ",47938,08-05-2015,25-09-2015,20,34,Thursday," 8,77,57,293 ",13,4,No,14565,9.790
89556,Instead dark," 7,95,006 ",26240,04-02-2024,Still Airing,56,41,Friday," 13,45,63,730 ",30,8,Partial,5083,8.050
89571,Others news form area," 7,66,153 ",26585,27-01-2021,01-06-2022,70,37,Tuesday," 8,83,42,793 ",26,7,Partial,11955,9.620
89661,Up anyone you now," 8,59,163 ",1752,02-08-2016,05-09-2017,57,33,Saturday," 11,74,46,584 ",27,8,No,7540,8.790
89682,Week hear," 5,54,779 ",42797,10-03-2026,23-09-2024,27,41.05375003,Tuesday," 1,73,60,656 ",1,6,Partial,6059,4.228
89691,Despite event enjoy,691473,9351,25-09-2021,Still Airing,179,36,Tuesday," 2,99,58,612 ",18,4,Partial,6462,8.870
89778,Our several," 6,19,627 ",49577,25-02-2020,27-07-2021,74,46,Saturday," 13,36,67,355 ",25,6,No,9610,8.140
89828,Take help debate," 6,72,580 ",43113,07-05-2021,08-04-2022,48,57,Sunday," 4,67,63,655 ",10,5,Partial,6689,9.860
89830,Particularly contain detail," 8,64,956 ",15060,25-05-2022,27-09-2023,70,39,Saturday," 7,36,02,641 ",12,7,Partial,8462,9.890
89867,Ask majority during," 11,09,075 ",28067,15-01-2057,Still Airing,268,97.20349005,Saturday," 4,90,47,912 ",9,7,No,10604,3.020
89961,Direction no ahead," 9,65,288 ",26108,01-01-2018,09-04-2018,14,49,Thursday," 4,36,67,527 ",10,4,Yes,14513,9.920
89998,Claim yeah," 9,49,197 ",43628,26-12-2020,01-01-2022,53,40,Tuesday," 14,93,93,242 ",21,8,No,5372,8.760
90010,Dream beyond under," 8,99,856 ",48892,09-12-2015,28-09-2016,42,54,Friday," 7,33,95,566 ",12,7,Partial,10671,8.970
90026,Mrs back wife," 9,53,147 ",31921,13-04-2021,24-05-2022,58,48,Saturday," 9,00,31,275 ",17,6,Yes,11866,9.760
90101,Necessary just answer check,686183,25143,23-05-2023,14-05-2024,51,42,Monday," 10,53,16,983 ",13,6,Yes,9591,9.300
90178,Wear soldier travel,1.06E+06,8577,19-07-1941,17-09-2022,42,115.2949468,Monday," 1,30,79,124 ",5,5,No,9768,2.370
90251,Far page black campaign," 7,74,609 ",45495,24-03-2016,03-11-2016,32,53,Monday," 12,87,83,044 ",28,5,No,12246,8.730
90284,Thank nature," 9,07,515 ",36114,03-12-2017,03-06-2018,26,59,Thursday," 9,10,74,619 ",20,7,Partial,4864,8.330
90300,Response mouth," 6,78,909 ",27668,13-10-2023,Still Airing,72,33,Wednesday," 10,57,02,592 ",12,6,Partial,8195,9.660
90324,He open notice," 7,74,746 ",27588,17-01-2023,13-06-2023,21,37,Monday," 13,70,36,737 ",26,4,No,7033,8.440
90425,Voice audience Mrs," 6,36,893 ",24601,25-03-1999,Still Airing,188,148.2749955,Monday," 7,60,16,949 ",12,4,Partial,7620,2.180
90444,Whom child according," 6,71,906 ",46833,03-10-1962,31-05-2020,45,91.70302528,Thursday," 9,58,71,381 ",13,6,Yes,5748,9.831
90447,Season reflect voice," 6,79,474 ",47821,26-05-2019,01-09-2019,14,44,Saturday," 3,98,72,709 ",4,7,Yes,6838,8.080
90541,Support soon," 6,87,186 ",40155,13-09-2021,13-03-2023,78,48,Saturday," 85,63,383 ",17,6,Partial,12488,8.610
90621,Put sometimes born,638866,11735,09-03-2016,Still Airing,468,53,Sunday," 4,13,86,240 ",8,5,No,11558,9.150
90846,Player might," 7,88,401 ",23028,30-04-2020,17-02-2022,94,35,Wednesday," 12,92,14,618 ",23,7,No,7704,7.580
91069,Check south because," 6,13,457 ",1622,21-11-2016,20-08-2018,91,46,Tuesday," 10,26,33,535 ",11,6,Yes,7706,9.350
91242,Consumer after window," 9,56,791 ",40139,17-05-2023,11-09-2024,69,32,Saturday," 5,57,99,715 ",1,6,No,11876,9.830
91265,Leg half fact," 9,20,225 ",11412,13-08-2023,31-12-2023,20,51,Monday," 10,37,47,283 ",12,4,Partial,14458,9.860
91287,Politics onto dream," 9,61,573 ",3393,16-12-2017,05-05-2018,20,35,Monday," 3,63,32,471 ",10,7,No,9959,8.950
91306,Measure five," 6,63,497 ",15696,26-09-2018,Still Airing,335,42,Monday," 69,68,365 ",6,7,No,11600,8.730
91444,Artist bill anyone," 9,77,141 ",24090,11-05-2003,04-09-2021,60,463.7340691,Friday," 13,27,73,267 ",21,6,No,12271,4.249
91487,Movement remember," 6,15,118 ",24582,04-03-2022,22-04-2022,7,32,Friday," 10,50,35,694 ",18,8,Yes,10427,9.810
91500,Must will bag education," 6,53,254 ",19679,17-12-2015,19-10-2017,96,56,Monday," 10,70,76,435 ",20,6,No,9966,7.860
91542,Knowledge manage lot," 7,36,949 ",11912,13-02-2020,09-07-2020,21,59,Sunday," 10,69,15,816 ",17,8,Partial,11279,8.600
91651,Institution accept," 8,21,384 ",14022,22-03-2019,15-11-2019,34,33,Friday," 6,29,90,243 ",3,8,Partial,12535,8.660
91708,Chance thousand development cut," 8,26,960 ",8738,01-07-2022,Still Airing,139,31,Sunday," 14,66,41,964 ",25,5,No,4889,9.350
91742,Reach plan voice," 7,75,289 ",6528,28-12-2015,Still Airing,478,55,Tuesday," 3,19,28,523 ",17,8,Partial,13737,8.880
91748,Arm try than,639603.21,14459,25-07-2009,26-10-2023,72,74.20949205,Saturday," 11,27,33,956 ",27,7,Partial,10803,4.895
91832,Pattern condition," 8,95,759 ",46495,11-04-2022,18-09-2023,75,56,Wednesday," 1,90,12,443 ",8,7,Yes,14737,9.940
91862,Certainly clear water," 6,77,573 ",22252,12-08-2023,Still Airing,81,30,Monday," 11,82,61,952 ",22,5,Yes,14542,8.490
91982,Father claim sense life," 6,78,172 ",40667,15-05-2024,Still Airing,41,58,Thursday," 2,23,98,680 ",4,4,No,9705,8.560
92096,Program reach yes central," 7,72,816 ",41912,31-03-2021,Still Airing,204,37,Sunday," 12,50,92,535 ",27,6,Yes,5560,7.890
92117,American modern," 5,91,957 ",26197,13-12-1959,27-12-2023,80,61.78340885,Sunday," 11,25,99,633 ",22,7,Partial,6886,3.640
92171,Big particularly his," 7,43,069 ",35214,08-12-2024,Still Airing,12,58,Tuesday," 5,95,22,724 ",9,5,Partial,9853,8.700
92239,Dog building," 7,69,142 ",37479,30-04-2022,27-05-2023,56,33,Sunday," 12,29,70,178 ",26,5,Partial,6687,9.650
92250,Economic or unit," 8,55,264 ",39995,16-04-2023,04-06-2023,7,38,Saturday," 1,95,22,699 ",8,8,Yes,9113,8.720
92253,Figure over,8.80E+05,11147,11-03-2023,01-07-2023,16,46,Saturday," 12,69,92,848 ",26,6,No,6805,9.790
92263,Weight include,1019934.28736939,15448,02-03-1984,24-04-2023,40,21.39639503,Sunday," 7,08,22,099 ",17,8,No,12717,2.920
92324,Wish small," 10,38,248 ",45525,25-02-2031,08-05-2023,28,43.38815189,Tuesday," 12,34,34,325 ",29,5,Partial,10563,3.160
92470,Instead resource democratic standard," 7,33,483 ",44489,29-04-2022,14-07-2023,63,30,Wednesday," 14,15,01,388 ",27,6,Partial,10564,8.080
92497,Tend significant," 9,80,989 ",45672,10-11-2023,Still Airing,68,37,Thursday," 13,97,33,989 ",21,6,Yes,11489,8.410
92513,Song few for," 6,13,443 ",23887,01-10-2016,20-05-2017,33,49,Friday," 14,38,71,782 ",21,4,No,7383,9.350
92519,Hold well author,979307,38453,12-05-2015,Still Airing,511,31,Monday," 1,88,90,249 ",8,8,Yes,7568,9.640
92540,Continue explain," 8,43,635 ",13918,16-06-2018,03-11-2018,20,57,Tuesday," 9,72,25,327 ",9,8,Yes,4996,9.290
92549,Hold stuff," 7,12,442 ",28344,18-02-2015,20-07-2016,74,49,Tuesday," 6,80,61,746 ",4,7,Yes,5816,9.090
92723,Manage participant," 7,33,355 ",27079,11-11-2018,24-05-2020,80,54,Sunday," 4,44,25,059 ",1,7,Partial,6252,8.760
92773,Poor nice," 7,72,868 ",2308,27-01-2020,12-10-2020,37,60,Friday," 12,79,66,399 ",27,7,Yes,13463,9.700
92796,Keep cultural," 6,84,043 ",40689,01-08-2018,Still Airing,343,55,Wednesday," 13,23,76,486 ",28,7,No,10259,9.810
92877,Member ever," 6,53,725 ",45596,06-11-2024,Still Airing,16,42,Thursday," 12,91,08,702 ",23,6,Partial,13405,7.980
92880,Quality activity," 9,58,395 ",19530,02-05-2020,19-12-2020,33,43,Friday," 12,94,94,224 ",23,7,Partial,8805,9.510
92912,Represent without admit," 6,65,940 ",31247,13-05-2021,16-12-2021,31,57,Wednesday," 14,84,72,640 ",27,5,No,12317,9.300
92994,Film return,767112.00,31058,07-08-2021,Still Airing,186,58,Tuesday," 45,68,580 ",9,6,No,14579,9.760
93004,Across exist technology," 6,46,535 ",34850,26-01-1999,23-05-2019,88,86.63168123,Monday," 14,85,71,584 ",27,7,Yes,13913,5.744
93043,Bank would," 9,33,467 ",34926,24-06-2022,05-08-2022,6,46,Thursday," 73,95,650 ",6,7,Partial,9582,9.040
93126,Cup hand artist," 7,39,326 ",31624,01-11-2022,03-10-2023,48,34,Tuesday," 14,38,47,951 ",4,6,No,14082,7.860
93158,Prepare film," 9,53,625 ",46699,19-10-2020,28-12-2020,10,31,Monday," 10,77,47,168 ",12,7,Yes,12932,10.000
93186,Machine instead," 6,64,974 ",14601,23-07-2015,30-06-2016,49,44,Sunday," 8,44,83,832 ",12,4,Yes,9217,8.700
93219,Section why," 6,19,609 ",2856,04-05-2023,25-04-2024,51,56,Thursday," 9,47,26,916 ",13,8,Yes,13754,8.600
93243,Energy too letter," 7,07,232 ",17897,13-11-2019,01-09-2021,94,30,Friday," 7,48,07,835 ",14,8,No,12129,8.970
93313,Here analysis world," 9,33,475 ",27803,21-10-2024,Still Airing,18,51,Friday," 58,11,824 ",7,5,No,8133,9.540
93336,Language party vote," 6,42,333 ",21456,11-08-2015,01-03-2016,29,49,Friday," 9,23,36,085 ",19,5,Partial,13488,9.600
93341,Data approach single," 9,32,971 ",22635,04-12-2020,03-12-2021,52,55,Saturday," 4,51,03,556 ",10,8,Partial,14696,8.890
93350,Since yes," 9,18,346 ",1862,02-01-2023,25-09-2023,38,48,Tuesday," 13,30,81,988 ",28,5,Yes,7022,9.930
93381,Per early usually," 6,51,420 ",32694,27-02-2015,20-11-2015,38,30,Saturday," 7,06,99,955 ",14,5,Partial,13602,9.150
93415,Growth while," 9,04,451 ",36232,05-08-2023,04-11-2023,13,38,Thursday," 12,33,01,010 ",2,6,Yes,5068,8.440
93418,Type hospital," 7,08,889 ",13835,06-10-2019,27-12-2020,64,55,Saturday," 7,86,65,836 ",14,7,No,8124,7.910
93463,Toward be represent," 9,83,160 ",47945,18-07-2016,Still Airing,449,39,Saturday," 11,69,97,790 ",22,7,Partial,5897,8.320
93506,That road stand," 8,06,539 ",25336,05-03-2017,04-11-2018,87,53,Tuesday," 10,54,87,402 ",16,8,Partial,8619,9.840
93538,Expert perhaps pass," 9,76,748 ",22758,27-12-2016,07-11-2017,45,42,Tuesday," 1,15,36,314 ",9,8,Yes,5966,8.650
93546,Possible report," 9,39,377 ",18739,24-07-2015,22-01-2016,26,46,Tuesday," 3,01,76,579 ",11,8,Partial,11610,9.070
93572,Sound marriage," 6,71,257 ",20471,06-07-2021,17-05-2022,45,47,Monday," 5,05,88,427 ",20,7,Yes,11656,9.170
93599,Seem safe experience," 8,22,024 ",7922,20-12-2022,03-09-2024,89,51,Tuesday," 10,84,22,208 ",13,8,Partial,12995,9.630
93616,Tough blood amount magazine,776721,18137,11-01-2024,Still Airing,59,52,Sunday," 7,39,61,805 ",18,6,Yes,8323,9.020
93667,Machine inside relationship," 9,67,010 ",36816,26-06-2019,21-10-2020,69,56,Wednesday," 13,66,11,424 ",23,8,Yes,10900,8.380
93714,Arrive child color," 7,26,124 ",43130,03-03-2130,05-08-2022,60,21.65476343,Friday," 12,58,50,642 ",29,8,No,6188,4.990
93789,Sort herself," 9,20,518 ",12311,12-07-2019,16-08-2019,5,47,Friday," 14,51,36,666 ",25,8,Yes,9164,9.260
93800,Billion push air," 6,20,207 ",25195,12-03-2016,04-06-2016,12,58,Wednesday," 11,20,91,895 ",26,8,No,12764,8.280
93812,Why wish,6.42E+05,18603,27-09-1975,17-09-2016,47,46.48688091,Saturday," 5,50,42,132 ",1,7,Yes,8474,3.925
93865,Protect away," 8,42,471 ",41805,08-10-2017,25-08-2019,98,41,Sunday," 9,18,25,057 ",5,6,Partial,7294,7.620
93905,Live personal attention history,7.01E+05,29016,23-09-2016,08-06-2018,89,37,Sunday," 13,71,63,953 ",30,4,Partial,14025,9.260
93967,Late almost," 7,84,614 ",34746,28-08-2015,07-07-2017,97,49,Thursday," 9,76,39,821 ",14,7,No,8770,7.890
93980,Light red plan,711735,24660,17-12-2022,20-07-2024,83,42,Monday," 8,62,44,849 ",12,5,Partial,6200,9.260
94018,Everything safe,934571,4352,26-12-2021,09-10-2022,41,56,Thursday," 12,63,96,917 ",27,8,Yes,9264,8.390
94034,Course reveal," 8,83,352 ",36735,04-06-2015,25-06-2015,3,55,Saturday," 13,21,96,447 ",26,8,Partial,5897,8.050
94120,General reality part," 9,45,762 ",40646,04-03-2024,Still Airing,51,59,Wednesday," 3,58,04,523 ",7,4,No,6260,8.810
94144,Walk yet who stop," 7,33,653 ",32223,02-11-1979,09-07-2023,82,89.29327756,Tuesday," 10,34,68,764 ",18,4,Partial,7608,3.390
94190,Three whom,745808,2241,24-12-2023,14-07-2024,29,44,Thursday," 2,05,51,301 ",2,6,Yes,10935,8.980
94193,Think peace forget," 6,43,037 ",33356,27-03-2016,17-12-2017,90,33,Wednesday," 12,53,55,763 ",1,5,Partial,11250,8.180
94237,Continue film behind," 6,11,381 ",42787,17-05-2020,13-06-2021,56,47,Saturday," 10,25,90,133 ",19,7,Yes,11707,9.380
94301,Weight give," 7,76,560 ",43369,17-03-1973,22-12-2018,18,27.25520045,Friday," 12,71,77,105 ",24,8,No,5026,3.010
94546,American will,8.52E+05,3325,04-09-2020,29-05-2022,18,42.90337468,Saturday," 5,13,88,029 ",7,5,No,10975,2.940
94553,Answer car wear," 8,36,470 ",28951,17-06-1944,Still Airing,438,89.79713692,Thursday," 49,28,863 ",1,5,No,11530,8.230
94736,You and feel put," 9,48,637 ",40398,21-05-1946,02-03-2017,16,34.45845494,Monday," 10,17,35,939 ",5,8,Yes,12898,7.613
94863,Thank despite mission," 6,25,523 ",1123,05-03-2015,30-07-2015,21,53,Saturday," 12,41,49,148 ",28,7,Partial,5468,9.490
94909,Tax recognize," 6,36,166 ",28202,14-10-2016,03-11-2017,55,34,Sunday," 14,40,63,947 ",24,7,No,11828,8.820
94968,Near couple," 8,99,959 ",25848,21-01-2021,18-08-2022,82,40,Saturday," 12,76,72,413 ",25,4,No,8014,9.410
95055,Civil or beyond those,895307.00,16285,10-07-2015,17-06-2016,49,31,Thursday," 3,94,97,428 ",9,6,Yes,13335,9.690
95143,Industry government," 8,31,839 ",42013,10-05-2015,Still Airing,512,53,Wednesday," 7,51,37,533 ",19,4,No,8360,8.540
95150,Wonder stand find," 8,88,084 ",10237,03-02-2081,11-08-2016,3,134.7443302,Thursday," 8,85,41,805 ",19,6,Partial,13192,5.970
95154,Cup response require," 6,07,587 ",31681,04-03-2019,Still Airing,312,49,Saturday," 1,33,03,504 ",7,8,No,7544,9.940
95344,White however," 8,93,840 ",7804,19-09-1980,10-05-2020,41,145.6474364,Wednesday," 1,65,41,851 ",10,5,Yes,12057,2.530
95410,Enter budget," 8,21,791 ",43805,06-03-2018,02-10-2018,30,57,Thursday," 8,10,84,540 ",11,7,Yes,5797,7.640
95486,Fund defense poor mind," 6,68,960 ",45708,16-08-2021,22-08-2022,53,31,Friday," 6,58,14,107 ",2,4,Partial,5261,9.100
95529,South discuss say,8.54E+05,25225,07-07-2017,Still Airing,399,46,Saturday," 3,39,90,477 ",9,8,No,11289,8.470
95627,Build although service," 8,04,893 ",45895,01-06-2016,20-12-2017,81,39,Thursday," 14,43,22,423 ",23,8,Yes,6083,9.540
95628,Test dinner interview," 6,52,360 ",44297,10-04-2018,Still Airing,359,39,Thursday," 4,14,64,645 ",6,8,Yes,11618,9.620
95656,Lot authority meeting loss," 6,80,306 ",43453,29-04-2017,Still Airing,409,44,Sunday," 11,73,53,485 ",22,4,No,14692,9.720
95687,International herself itself," 8,84,036 ",17315,05-08-2016,06-01-2017,22,45,Tuesday," 3,58,72,208 ",5,5,Yes,7182,9.480
95703,Peace they teach mouth," 6,45,454 ",35868,22-10-2016,04-03-2017,19,35,Tuesday," 7,37,15,427 ",13,8,No,12195,9.550
95732,Have record consider,742531.00,20886,25-07-2017,24-07-2018,52,39,Sunday," 10,32,94,422 ",13,4,No,12585,9.050
95777,Physical debate bank," 6,56,013 ",41010,21-10-2016,11-11-2016,3,39,Wednesday," 8,31,40,232 ",5,6,Partial,11280,9.440
95963,Class just," 6,03,055 ",37020,01-07-2024,Still Airing,34,47,Wednesday," 5,56,15,705 ",10,6,Yes,5631,8.960
96117,Develop east," 9,43,677 ",11018,10-11-2021,07-12-2022,56,43,Wednesday," 7,38,33,697 ",14,5,No,5321,8.680
96119,Matter stage," 9,31,027 ",32909,19-08-2020,30-12-2020,19,59,Monday," 10,37,04,814 ",15,6,Yes,5389,8.770
96156,Minute American onto,610218.00,18805,27-06-2022,30-10-2023,70,49,Thursday," 9,22,41,758 ",4,5,Partial,9324,8.840
96228,Key rise meeting,7.25E+05,26402,25-07-2017,05-02-2019,80,52,Saturday," 8,32,66,315 ",16,7,Yes,11479,9.110
96323,Mouth at forward hard," 8,39,083 ",21128,09-11-2022,31-05-2023,29,30,Tuesday," 13,68,96,331 ",28,5,No,8510,7.770
96330,Bad group," 8,07,870 ",25860,17-09-2017,03-03-2019,76,41,Wednesday," 3,67,94,934 ",1,5,No,7653,9.640
96498,Become you increase good," 6,85,473 ",42874,26-10-2018,Still Airing,331,36,Saturday," 5,96,24,253 ",1,8,Partial,7802,9.910
96530,Quite most imagine," 8,00,264 ",22443,09-07-2018,27-04-2020,94,32,Saturday," 2,48,17,535 ",5,5,No,6887,8.810
96538,Culture cup," 6,65,672 ",2593,20-03-2022,Still Airing,154,35,Thursday," 1,23,20,412 ",3,8,Partial,7075,9.160
96692,Car yet training," 8,92,334 ",6546,13-06-2016,30-04-2018,98,52,Tuesday," 12,69,13,396 ",17,4,Yes,13378,8.890
96741,Back doctor amount," 6,20,751 ",48928,21-09-2021,08-08-2023,98,58,Friday," 10,88,67,423 ",17,6,No,6397,8.390
96816,Wish until question," 8,22,320 ",31374,16-01-2017,17-11-2024,63,85.04763674,Thursday," 3,55,21,086 ",10,7,No,7711,6.672
96822,Base general nation," 8,74,889 ",5377,05-11-2016,20-05-2017,28,42,Sunday," 50,11,441 ",9,6,Partial,6155,9.770
96921,Expert season amount," 9,52,435 ",40977,30-11-2015,01-02-2016,9,47,Friday," 4,33,36,261 ",6,6,Partial,10313,9.230
96955,Brother term least," 7,68,627 ",19236,09-04-2024,Still Airing,46,32,Sunday," 9,41,89,708 ",19,8,Yes,7205,9.890
96961,Watch less," 7,44,048 ",49867,29-11-2026,Still Airing,33,44.85122155,Friday," 12,26,09,915 ",24,8,Partial,7317,2.670
96974,Hit his story investment," 6,47,489 ",9733,13-10-2024,Still Airing,20,31,Tuesday," 2,53,82,045 ",25,6,Yes,7032,9.690
96975,Benefit step," 9,06,833 ",42787,20-11-2020,07-10-2022,98,58,Tuesday," 88,13,045 ",6,5,No,8503,8.750
97013,Stock rate far," 9,10,074 ",35481,09-12-2023,30-03-2024,16,41,Thursday," 5,49,86,296 ",11,8,Partial,5194,9.470
97131,Child east," 9,76,873 ",3528,18-06-2018,16-03-2020,91,49,Friday," 4,93,37,253 ",10,8,Yes,11489,9.480
97201,State look," 9,54,499 ",19710,12-10-2015,Still Airing,489,30,Sunday," 12,07,84,962 ",27,6,Yes,10519,9.260
97369,Little go agency," 7,25,042 ",8881,25-10-2022,18-07-2023,38,34,Monday," 13,21,08,154 ",25,8,No,11905,9.230
97390,Call example," 8,74,543 ",13252,06-03-2019,09-09-2020,79,32,Wednesday," 11,37,52,615 ",26,8,No,12282,8.860
97394,The third word," 9,22,155 ",11794,21-07-2022,13-07-2023,51,33,Friday," 1,42,99,950 ",24,7,No,9540,7.480
97431,Few expert agent," 7,75,207 ",30760,18-11-2024,Still Airing,14,42,Friday," 8,31,96,326 ",19,6,Yes,13750,8.920
97481,Concern evidence," 7,94,825 ",40381,04-07-2024,Still Airing,34,35,Sunday," 14,18,56,823 ",24,6,Yes,5520,9.810
97484,They street employee," 7,41,891 ",47845,17-01-2018,11-12-2019,99,49,Friday," 13,75,72,517 ",23,7,No,13895,8.150
97485,Technology let," 9,70,075 ",7551,13-03-2024,Still Airing,50,45,Tuesday," 69,08,443 ",6,7,No,9805,9.180
97553,International decade sense," 7,36,895 ",5037,04-02-2024,Still Airing,56,43,Monday," 12,95,35,385 ",22,8,No,12464,8.540
97558,Deal along cut," 6,80,674 ",11275,27-06-2019,23-04-2020,43,40,Friday," 1,04,73,397 ",1,6,Yes,7509,8.680
97714,Know full keep," 6,62,244 ",36241,18-04-2019,09-07-2020,64,57,Friday," 8,98,30,450 ",11,8,Partial,10715,8.870
97735,Social you," 9,51,154 ",30636,15-02-2024,Still Airing,54,50,Tuesday," 14,52,82,540 ",27,8,Yes,7702,9.300
97743,Strategy what result," 7,91,118 ",19837,11-11-2019,Still Airing,276,43,Sunday," 2,73,70,154 ",7,6,No,13381,8.860
97827,Art race society," 8,09,589 ",46982,09-12-2008,19-10-2019,5,71.33835432,Tuesday," 13,81,29,356 ",1,7,Partial,12938,4.280
97867,None maintain," 7,90,218 ",29503,15-07-2016,23-03-2018,88,54,Saturday," 10,56,79,707 ",14,4,Partial,9435,9.640
97946,Sea meet," 9,85,953 ",32029,08-09-2023,Still Airing,77,49,Thursday," 13,82,02,156 ",23,5,Partial,7088,8.880
97973,But service," 8,17,972 ",20791,01-03-2020,Still Airing,261,52,Friday," 5,64,41,487 ",1,5,No,12942,8.060
98061,Help seem see," 7,34,484 ",25698,15-06-2021,22-11-2022,75,56,Sunday," 94,31,880 ",10,4,No,11758,9.570
98296,Happen around," 6,30,768 ",18741,10-07-2016,16-07-2017,53,58,Sunday," 3,31,20,868 ",3,7,Yes,10918,9.320
98332,This civil two," 7,68,109 ",49752,22-01-2019,Still Airing,318,49,Friday," 9,83,24,985 ",17,4,No,11336,9.670
98338,No trial discussion," 8,93,123 ",2042,29-10-2021,16-09-2022,46,54,Thursday," 2,12,42,795 ",9,6,No,5804,8.920
98394,Bill remember care," 7,43,671 ",16294,24-02-2017,19-05-2017,12,30,Wednesday," 83,36,787 ",2,6,Yes,5604,9.140
98436,Sure system cold," 7,68,252 ",7012,14-01-2017,Still Airing,424,53,Sunday," 3,69,14,169 ",4,7,Yes,5736,9.060
